customer_id,registration_date,region,engagement_score,churned,churn_date
CUST_00208,2022-07-30,Asia Pacific,0.19891880687408195,True,2023-01-06
CUST_00209,2023-08-11,North America,0.29399279830103864,True,2023-10-31
CUST_00210,2023-06-30,North America,0.27535486629014483,False,
CUST_00211,2023-09-12,Europe,0.5656630888088295,False,
CUST_00212,2022-09-05,North America,0.3552146636018792,True,2023-04-13
CUST_00213,2023-08-02,Asia Pacific,0.46361617203530425,False,
CUST_00214,2022-10-29,Asia Pacific,0.129264526437463,False,
CUST_00215,2022-04-25,Latin America,0.2602215964759998,False,
CUST_00216,2023-09-04,Europe,0.18741534237961835,True,2023-11-12
CUST_00217,2022-09-27,Latin America,0.24443124902006497,False,
CUST_00218,2023-12-14,Asia Pacific,0.2829302927354407,False,
CUST_00219,2023-02-02,North America,0.5754944611577201,False,
CUST_00220,2022-03-30,Asia Pacific,0.17791436112051762,False,
CUST_00221,2023-05-29,Asia Pacific,0.14678107232753967,True,2023-08-01
CUST_00222,2023-07-30,Asia Pacific,0.369526315425013,False,
CUST_00223,2022-07-20,Latin America,0.31791581983551637,True,2022-11-02
CUST_00224,2022-06-23,Asia Pacific,0.649268313005513,False,
CUST_00225,2023-05-20,Asia Pacific,0.5285260609063508,False,
CUST_00226,2023-05-07,Middle East & Africa,0.2637703452749312,True,2023-11-05
CUST_00227,2023-12-23,Europe,0.5406932352085065,False,
CUST_00228,2023-11-20,Europe,0.0222267962216734,False,
CUST_00229,2022-12-29,North America,0.22576211130376153,False,
CUST_00230,2023-07-25,Europe,0.40039911386724025,True,2023-08-24
CUST_00231,2022-06-17,Europe,0.4107087620495625,False,
CUST_00232,2022-10-28,Asia Pacific,0.3323719588764175,True,2023-10-16
CUST_00233,2023-11-04,Europe,0.15902119486597388,True,2023-12-29
CUST_00234,2023-10-17,Asia Pacific,0.6558007004062891,False,
CUST_00235,2022-07-29,North America,0.46141172090286287,False,
CUST_00236,2022-12-16,North America,0.27736897039676245,False,
CUST_00237,2022-12-23,North America,0.030293528481768053,False,
CUST_00238,2023-03-14,Latin America,0.1700029972788901,False,
CUST_00239,2022-12-30,Asia Pacific,0.28250116856999835,True,2023-03-17
CUST_00240,2023-11-03,Europe,0.41559976906342855,True,2023-12-07
CUST_00241,2022-01-07,North America,0.16533644253814125,False,
CUST_00242,2023-02-23,North America,0.3103353841420557,False,
CUST_00243,2023-11-19,North America,0.23557263395553152,False,
CUST_00244,2023-01-11,Middle East & Africa,0.1097987063619682,False,
CUST_00245,2022-08-22,Europe,0.17529594255474398,False,
CUST_00246,2023-07-03,Middle East & Africa,0.407443112150624,False,
CUST_00247,2022-03-18,Europe,0.22753128875131567,False,
CUST_00248,2022-12-09,Europe,0.17388951122054222,True,2023-01-28
CUST_00249,2022-10-27,Asia Pacific,0.09404813610957456,True,2023-04-13
CUST_00250,2023-03-11,Asia Pacific,0.09280849107302958,False,
CUST_00251,2023-06-04,North America,0.7897229620354949,False,
CUST_00252,2022-09-24,Europe,0.18812910277473108,True,2023-04-25
CUST_00253,2022-01-20,Europe,0.2135917530412251,False,
CUST_00254,2023-11-26,Europe,0.1809719768420304,False,
CUST_00255,2023-05-14,Europe,0.4841726562200275,False,
CUST_00256,2022-02-17,Middle East & Africa,0.05882826679529817,False,
CUST_00257,2022-01-13,Middle East & Africa,0.4780204092052777,True,2022-12-31
CUST_00258,2023-07-20,Europe,0.3450645607142502,False,
CUST_00259,2022-10-13,Middle East & Africa,0.35476652265808534,False,
CUST_00260,2022-01-25,Europe,0.27699964045522274,False,
CUST_00261,2023-01-19,Asia Pacific,0.482992436215449,True,2023-05-11
CUST_00262,2022-05-03,Latin America,0.14252491805680417,False,
CUST_00263,2022-11-18,North America,0.09425356031693806,False,
CUST_00264,2023-09-24,Europe,0.1775353581235442,False,
CUST_00265,2023-03-13,North America,0.34474797330761925,False,
CUST_00266,2023-06-28,Europe,0.39912889629636444,True,2023-12-30
CUST_00267,2022-02-22,Asia Pacific,0.20294534216634813,False,
CUST_00268,2023-09-23,North America,0.0916831719459481,True,2023-11-17
CUST_00269,2022-04-06,Europe,0.2180737189555084,False,
CUST_00270,2022-06-06,Latin America,0.225779975673386,False,
CUST_00271,2022-05-21,Europe,0.3738457500855798,True,2023-05-01
CUST_00272,2023-12-30,Asia Pacific,0.29200274973462004,False,
CUST_00273,2023-03-07,Latin America,0.23593342270592835,False,
CUST_00274,2022-12-21,Europe,0.23836715166375072,False,
CUST_00275,2022-07-29,Europe,0.12092137897057949,False,
CUST_00276,2022-04-10,Asia Pacific,0.5672312806625323,False,
CUST_00277,2022-01-28,Middle East & Africa,0.22990018905921625,False,
CUST_00278,2022-08-23,Europe,0.5454795676311448,False,
CUST_00279,2023-07-12,North America,0.10411661093497045,True,2023-12-19
CUST_00280,2022-04-21,North America,0.29865061457097414,True,2023-01-05
CUST_00281,2022-04-29,Asia Pacific,0.11217765490099164,True,2022-12-01
CUST_00282,2022-06-24,Asia Pacific,0.19196914383656996,False,
CUST_00283,2023-09-30,Europe,0.12678401418325064,False,
CUST_00284,2022-06-09,Latin America,0.5793402505293143,False,
CUST_00285,2022-07-14,Asia Pacific,0.5617907438554061,False,
CUST_00286,2023-05-31,Middle East & Africa,0.3398811557490808,True,2023-10-13
CUST_00287,2023-03-17,Europe,0.20896239273197295,False,
CUST_00288,2023-02-16,Europe,0.5630190131917052,False,
CUST_00289,2022-01-05,Europe,0.08352631914828113,False,
CUST_00290,2023-07-12,North America,0.465233251912438,False,
CUST_00291,2022-01-03,North America,0.09291290127017372,False,
CUST_00292,2022-11-29,Europe,0.6397200291976265,False,
CUST_00293,2023-11-27,Asia Pacific,0.24186035554657753,False,
CUST_00294,2022-11-07,North America,0.2741318732878531,False,
CUST_00295,2023-03-26,Middle East & Africa,0.46030190754731815,True,2023-10-12
CUST_00296,2022-02-08,Asia Pacific,0.22204052909083435,False,
CUST_00297,2022-06-05,North America,0.07822097883115157,False,
CUST_00298,2023-08-26,North America,0.32479930365525606,False,
CUST_00299,2023-03-14,Europe,0.18911665458971325,False,
CUST_00300,2023-08-26,North America,0.7022286264225464,False,
CUST_00301,2022-06-03,Latin America,0.36797659433535934,True,2023-04-06
CUST_00302,2022-12-20,Asia Pacific,0.36366704754424634,False,
CUST_00303,2023-08-11,Asia Pacific,0.24369917696780016,False,
CUST_00304,2023-02-09,Asia Pacific,0.07617394170808693,False,
CUST_00305,2023-07-12,North America,0.2087081404660461,False,
CUST_00306,2022-07-08,Asia Pacific,0.1092531491174789,False,
CUST_00307,2022-06-30,North America,0.1962269957663632,True,2023-04-04
CUST_00308,2023-12-01,Europe,0.24193224062000476,True,2023-12-31
CUST_00309,2022-02-07,Asia Pacific,0.059828389414799295,False,
CUST_00310,2023-06-21,North America,0.20254658182211313,False,
CUST_00311,2023-06-12,Asia Pacific,0.7016664786282043,False,
CUST_00312,2022-07-21,North America,0.5039073335391786,False,
CUST_00313,2023-07-14,North America,0.32972306021390824,False,
CUST_00314,2022-03-22,Latin America,0.26369038785510446,False,
CUST_00315,2023-02-11,North America,0.14439113585592403,True,2023-05-21
CUST_00316,2022-09-19,Asia Pacific,0.27025260683043517,True,2023-07-16
CUST_00317,2022-04-10,Asia Pacific,0.0959430303712714,True,2023-03-19
CUST_00318,2022-09-27,Asia Pacific,0.38193131242430167,False,
CUST_00319,2022-06-17,North America,0.5267666218862919,False,
CUST_00320,2023-04-28,Middle East & Africa,0.35968234729691134,False,
CUST_00321,2023-05-29,Latin America,0.35968554650001294,False,
CUST_00322,2023-08-18,Europe,0.20526967994070902,False,
CUST_00323,2022-10-10,Europe,0.1935996834613086,True,2022-12-11
CUST_00324,2022-11-14,North America,0.5973383881779575,False,
CUST_00325,2022-10-16,Europe,0.2943552891013522,False,
CUST_00326,2023-02-08,North America,0.3640992745151105,False,
CUST_00327,2022-01-17,North America,0.31844032284827467,False,
CUST_00328,2023-11-20,Europe,0.1934013000760497,True,2023-12-29
CUST_00329,2022-06-15,Middle East & Africa,0.15070829598346838,False,
CUST_00330,2022-05-28,Europe,0.35972099611849756,False,
CUST_00331,2023-12-20,Europe,0.613826592205236,False,
CUST_00332,2022-09-15,Latin America,0.31347797575552105,False,
CUST_00333,2022-01-25,North America,0.04769322717435106,False,
CUST_00334,2023-10-12,Europe,0.17760895187220027,True,2023-12-30
CUST_00335,2022-02-23,North America,0.2880994773752235,False,
CUST_00336,2022-09-05,North America,0.4904084654330674,False,
CUST_00337,2022-05-31,North America,0.29493946398062665,False,
CUST_00338,2023-08-29,Middle East & Africa,0.2825750744595417,False,
CUST_00339,2023-11-17,Europe,0.3163045504554477,False,
CUST_00340,2022-10-22,North America,0.44969609259742804,False,
CUST_00341,2023-03-21,Latin America,0.3737688645816911,True,2023-07-07
CUST_00342,2022-04-02,Europe,0.4047462139260195,False,
CUST_00343,2022-05-15,North America,0.5251884862185606,False,
CUST_00344,2022-02-07,North America,0.3890308227851261,False,
CUST_00345,2022-03-10,North America,0.24469977273164595,False,
CUST_00346,2022-02-21,Latin America,0.030516520156510442,False,
CUST_00347,2022-06-26,Europe,0.12355015412110343,False,
CUST_00348,2023-09-22,Asia Pacific,0.42655199897859364,False,
CUST_00349,2022-08-27,Asia Pacific,0.4578719367384771,True,2023-01-07
CUST_00350,2023-08-20,Asia Pacific,0.15987138726013125,True,2023-10-20
CUST_00351,2023-05-14,North America,0.1725539910954967,False,
CUST_00352,2022-07-25,North America,0.21573118413686512,False,
CUST_00353,2022-12-29,Europe,0.1704885543541893,False,
CUST_00354,2023-03-25,North America,0.6070015090621725,False,
CUST_00355,2023-07-14,Europe,0.2866003283191909,True,2023-10-20
CUST_00356,2022-11-01,Asia Pacific,0.23120267709686795,False,
CUST_00357,2023-06-25,Europe,0.0837125339843397,False,
CUST_00358,2022-04-03,Asia Pacific,0.16939987569774237,False,
CUST_00359,2022-12-05,Asia Pacific,0.5287034865607935,False,
CUST_00360,2023-10-20,Latin America,0.16006112262989203,True,2023-12-06
CUST_00361,2022-11-29,Asia Pacific,0.03586107451957101,True,2023-02-25
CUST_00362,2023-07-28,Europe,0.20723790452305285,False,
CUST_00363,2022-03-03,Asia Pacific,0.6560730575941682,True,2022-08-15
CUST_00364,2022-07-20,Europe,0.29464641103051253,True,2023-03-17
CUST_00365,2023-12-05,Asia Pacific,0.6351502881680631,False,
CUST_00366,2023-02-04,Asia Pacific,0.4020401338219225,False,
CUST_00367,2023-11-13,Europe,0.0866443301061383,False,
CUST_00368,2023-01-21,Europe,0.19645672709274595,False,
CUST_00369,2023-01-31,Europe,0.3560879607185247,False,
CUST_00370,2022-07-14,Latin America,0.053425316406307745,False,
CUST_00371,2023-08-09,Asia Pacific,0.287785690632296,True,2023-12-17
CUST_00372,2022-12-06,Europe,0.20131248963780216,False,
CUST_00373,2023-11-06,Asia Pacific,0.37443515691844953,True,2023-12-29
CUST_00374,2023-03-31,Middle East & Africa,0.2842255949831302,True,2023-10-22
CUST_00375,2022-01-27,Middle East & Africa,0.5395144319309408,False,
CUST_00376,2023-11-06,Europe,0.1954405435382426,False,
CUST_00377,2023-05-23,Asia Pacific,0.24188964316220724,False,
CUST_00378,2022-08-23,North America,0.194439106959115,True,2022-10-20
CUST_00379,2023-01-18,Asia Pacific,0.12504950302105494,False,
CUST_00380,2023-10-13,Latin America,0.2623139249573352,True,2023-11-22
CUST_00381,2022-07-08,Asia Pacific,0.3407430380334033,False,
CUST_00382,2023-03-01,Europe,0.23143677916550914,False,
CUST_00383,2022-07-12,North America,0.07754067734234726,True,2022-11-30
CUST_00384,2023-01-10,North America,0.09574649220884782,False,
CUST_00385,2022-03-31,Europe,0.3711521715099337,False,
CUST_00386,2022-05-30,Asia Pacific,0.32872104302052035,False,
CUST_00387,2023-06-03,Europe,0.3535934857263244,False,
CUST_00388,2022-03-14,Middle East & Africa,0.45835506758894895,False,
CUST_00389,2023-08-30,Asia Pacific,0.4881610474088632,False,
CUST_00390,2022-12-16,North America,0.051228349212134164,False,
CUST_00391,2022-02-19,North America,0.4996030313171513,False,
CUST_00392,2023-08-07,Europe,0.28397483131593654,True,2023-11-04
CUST_00393,2023-10-12,North America,0.4775514284450867,False,
CUST_00394,2022-08-11,Asia Pacific,0.22055380279135695,False,
CUST_00395,2022-09-23,Europe,0.667860417465272,True,2023-06-26
CUST_00396,2023-05-05,Asia Pacific,0.5319545426801704,False,
CUST_00397,2023-01-06,Middle East & Africa,0.02074657085222787,False,
CUST_00398,2022-08-06,North America,0.12538819592598494,False,
CUST_00399,2022-11-23,North America,0.47407729211132266,False,
CUST_00400,2023-05-03,North America,0.14743419076886988,False,
CUST_00401,2023-08-30,Europe,0.09548756655933777,True,2023-12-29
CUST_00402,2022-02-22,North America,0.25006301778808243,False,
CUST_00403,2023-12-13,Europe,0.2604279703546558,False,
CUST_00404,2022-03-17,Europe,0.44787708305201956,False,
CUST_00405,2023-12-26,Latin America,0.3077826699050241,False,
CUST_00406,2023-04-26,Europe,0.4379317864048977,False,
CUST_00407,2022-11-24,North America,0.15771590223069623,False,
CUST_00408,2022-09-29,Europe,0.23579962424846415,False,
CUST_00409,2022-08-26,Asia Pacific,0.2683246168448928,False,
CUST_00410,2023-12-15,Asia Pacific,0.06412834648267464,False,
CUST_00411,2023-01-02,North America,0.589989202195964,False,
CUST_00412,2022-03-13,Latin America,0.3480138998094356,False,
CUST_00413,2022-09-30,North America,0.31363708377473287,False,
CUST_00414,2023-09-06,North America,0.1817000264492703,True,2023-11-23
CUST_00415,2022-05-29,Middle East & Africa,0.29516903657902865,False,
CUST_00416,2022-01-28,Asia Pacific,0.2655460555703716,False,
CUST_00417,2022-02-27,Europe,0.6237569203402782,False,
CUST_00418,2022-09-09,North America,0.5654574226519502,False,
CUST_00419,2023-03-23,Middle East & Africa,0.34822049754708456,True,2023-10-22
CUST_00420,2023-08-11,North America,0.17190972588912212,True,2023-12-24
CUST_00421,2022-03-14,Asia Pacific,0.18419171890220257,False,
CUST_00422,2023-04-09,Asia Pacific,0.32858678362841004,False,
CUST_00423,2023-03-10,Latin America,0.2500200535559614,True,2023-09-13
CUST_00424,2023-01-13,Europe,0.1370943790220716,True,2023-10-22
CUST_00425,2022-05-23,Latin America,0.2560993136275211,False,
CUST_00426,2022-03-11,Latin America,0.37978516546566704,False,
CUST_00427,2023-12-27,Europe,0.3157109821697094,False,
CUST_00428,2022-07-22,Asia Pacific,0.0621571494525943,False,
